--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
47133,0,0,0,0,-8,-8,143,142,3
47216,0,0,0,0,-8,-8,163,163,3
47299,0,0,0,0,-8,-8,203,203,4
47382,0,0,0,0,-8,-8,228,228,5
47465,0,0,0,0,-8,-8,272,271,6
47548,723,864,723,864,-6,-5,310,310,7
47631,0,3,0,4,-8,-8,293,316,7
47714,0,0,0,0,-8,-8,366,365,8
47797,0,0,0,0,-8,-8,415,415,10
47880,0,0,0,0,-8,-8,444,444,10
47963,0,0,0,0,-8,-8,489,489,11
48046,0,0,0,0,-8,-8,532,532,12
48129,27,48,29,48,-8,-8,579,579,14
48212,0,0,0,0,-8,-8,682,682,16
48295,0,0,0,0,-8,-8,749,749,18
48378,0,0,0,0,-8,-8,899,899,21
