--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
213847,1927,1895,-128,-146,-1,-2,4095,99
213930,1923,1904,-126,-146,-1,-2,4095,99
214013,1931,1903,-125,-151,-1,-2,4095,99
214096,1917,1889,-120,-150,-1,-2,4095,99
214179,1932,1895,-119,-144,-1,-2,4095,99
214262,1923,1899,-120,-147,-1,-2,4095,99
214345,1929,1904,-114,-147,-1,-2,4095,99
214428,1929,1914,-118,-146,-1,-2,4095,99
214511,1925,1887,-122,-152,-1,-2,4095,99
214594,1927,1907,-118,-162,-1,-2,4095,99
214677,1931,1906,-118,-152,-1,-2,4095,99
214760,1935,1904,-110,-151,-1,-2,4095,99
214843,1924,1899,-115,-147,-1,-2,4095,99
214926,1909,1915,-125,-147,-1,-2,4095,99
215009,1861,1891,-173,-152,-2,-2,4095,99
215092,1926,1898,-126,-144,-1,-2,4095,99
215175,1918,1899,-124,-133,-1,-1,4095,99
215258,1934,1898,-123,-150,-1,-2,4095,99
215341,1955,1895,-108,-150,-1,-2,4095,99
215424,1931,1900,-109,-150,-1,-2,4095,99
215507,1925,1895,-116,-150,-1,-2,4095,99
215590,1927,1901,-117,-162,-1,-2,4095,99
215673,1929,1907,-121,-154,-1,-2,4095,99
215756,1929,1902,-121,-151,-1,-2,4095,99
215839,1929,1901,-121,-147,-1,-2,4095,99
215922,1938,1898,-119,-150,-1,-2,4095,99
216005,1930,1894,-119,-150,-1,-2,4095,99
216088,1926,1898,-107,-152,-1,-2,4095,99
216171,1930,1871,-132,-160,-1,-2,4095,99
216254,1933,1899,-130,-143,-1,-2,4095,99
216337,1919,1890,-128,-150,-1,-2,4095,99
216420,1927,1899,-126,-150,-1,-2,4095,99
216503,1935,1894,-123,-148,-1,-2,4095,99
216586,1929,1909,-118,-148,-1,-2,4095,99
216669,1925,1913,-118,-148,-1,-2,4095,99
216752,1931,1939,-118,-127,-1,-1,4095,99
216835,1955,1905,-110,-109,-1,-1,4095,99
216918,1929,1946,-111,-120,-1,-1,4095,99
217001,1930,1901,-132,-141,-1,-2,4095,99
217084,1929,1903,-127,-145,-1,-2,4095,99
217167,1919,1889,-123,-151,-1,-2,4095,99
217250,1930,1898,-120,-151,-1,-2,4095,99
217333,1911,1899,-126,-151,-1,-2,4095,99
217416,1957,1903,-108,-151,-1,-2,4095,99
217499,1933,1903,-110,-150,-1,-2,4095,99
217582,1911,1903,-123,-150,-1,-2,4095,99
217665,1927,1889,-129,-155,-1,-2,4095,99
217748,1930,1899,-125,-154,-1,-2,4095,99
217831,1929,1904,-123,-161,-1,-2,4095,99
217914,1921,1897,-125,-154,-1,-2,4095,99
